id,download_url,binary_label,multilabel
v=2oUyemslvxw__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D2oUyemslvxw__%231_label_A.mp4,0,0
v=2qiZpndjg6Y__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D2qiZpndjg6Y__%231_label_G-0-0.mp4,1,6
v=2r82UgDpw04__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D2r82UgDpw04__%231_label_A.mp4,0,0
v=2rfyeR-YaJw__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D2rfyeR-YaJw__%231_label_G-0-0.mp4,1,6
v=2xLtOm67sN0__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D2xLtOm67sN0__%231_label_A.mp4,0,0
v=3A07-qclqpk__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3A07-qclqpk__%231_label_A.mp4,0,0
v=3DrY28VNPfE__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3DrY28VNPfE__%231_label_B1-0-0.mp4,1,1
v=3E5NyhlB70Q__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3E5NyhlB70Q__%231_label_A.mp4,0,0
v=3FXUw98rrUY__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3FXUw98rrUY__%231_label_A.mp4,0,0
v=3I8enjGYp-s__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3I8enjGYp-s__%231_label_A.mp4,0,0
v=3K40LT7Q_7s__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3K40LT7Q_7s__%231_label_A.mp4,0,0
v=3KyiE_NGsrc__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3KyiE_NGsrc__%231_label_A.mp4,0,0
v=3M2NCcSxKLY__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3M2NCcSxKLY__%231_label_A.mp4,0,0
v=3NcXHsSOzTg__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3NcXHsSOzTg__%231_label_B4-0-0.mp4,1,3
v=3NklthJ7foI__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3NklthJ7foI__%231_label_B1-0-0.mp4,1,1
v=3OnSGQzJGOY__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3OnSGQzJGOY__%231_label_A.mp4,0,0
v=3QEKJG5pujA__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3QEKJG5pujA__%231_label_A.mp4,0,0
v=3ReHk7UqqhA__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3ReHk7UqqhA__%231_label_A.mp4,0,0
v=3V6ucfKL6nI__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3V6ucfKL6nI__%231_label_A.mp4,0,0
v=3XyOgx9bCUo__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3XyOgx9bCUo__%231_label_A.mp4,0,0
v=3ZdoX9iYRuM__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3ZdoX9iYRuM__%231_label_A.mp4,0,0
v=3a-sg-FsoGw__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3a-sg-FsoGw__%231_label_B4-0-0.mp4,1,3
v=3qlylxu7wvc__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3qlylxu7wvc__%231_label_B4-0-0.mp4,1,3
v=3rV0q-9imZs__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3rV0q-9imZs__%231_label_G-0-0.mp4,1,6
v=3ve0JjM4NnA__#00-04-43_00-09-03_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3ve0JjM4NnA__%2300-04-43_00-09-03_label_B1-0-0.mp4,1,1
v=3wCWpu0HJ_4__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3wCWpu0HJ_4__%231_label_G-0-0.mp4,1,6
v=3wFnffG183M__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3wFnffG183M__%231_label_A.mp4,0,0
v=3yCAZWdqX_Y__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D3yCAZWdqX_Y__%231_label_A.mp4,0,0
v=4C5rQu7yvJo__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4C5rQu7yvJo__%231_label_B1-0-0.mp4,1,1
v=4FzhVu2PR8Y__#1_label_B1,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4FzhVu2PR8Y__%231_label_B1.mp4,0,1
v=4IEPcf9JWFU__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4IEPcf9JWFU__%231_label_A.mp4,0,0
v=4Mtad4D2I6Y__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4Mtad4D2I6Y__%231_label_A.mp4,0,0
v=4VzOUKODdZ4__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4VzOUKODdZ4__%231_label_B4-0-0.mp4,1,3
v=4Wxn4d0ISV0__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4Wxn4d0ISV0__%231_label_A.mp4,0,0
v=4cw1WZxwJ3w__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4cw1WZxwJ3w__%231_label_A.mp4,0,0
v=4dDQk6dJL3A__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4dDQk6dJL3A__%231_label_A.mp4,0,0
v=4dZv0Ld52QQ__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4dZv0Ld52QQ__%231_label_B4-0-0.mp4,1,3
v=4fTFFShKMbs__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4fTFFShKMbs__%231_label_G-0-0.mp4,1,6
v=4ioUvRoMNjo__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4ioUvRoMNjo__%231_label_A.mp4,0,0
v=4sQE6T2O0EQ__#00-02-00_00-02-35_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4sQE6T2O0EQ__%2300-02-00_00-02-35_label_B6-0-0.mp4,1,5
v=4sQE6T2O0EQ__#00-05-50_00-07-20_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4sQE6T2O0EQ__%2300-05-50_00-07-20_label_B6-0-0.mp4,1,5
v=4sQE6T2O0EQ__#00-09-12_00-10-15_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4sQE6T2O0EQ__%2300-09-12_00-10-15_label_B6-0-0.mp4,1,5
v=4sbvmkX9mDY__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4sbvmkX9mDY__%231_label_A.mp4,0,0
v=4scM5pjdavI__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4scM5pjdavI__%231_label_A.mp4,0,0
v=4tQ4ZWTFR6c__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4tQ4ZWTFR6c__%231_label_B4-0-0.mp4,1,3
v=4uXbF8bt-SQ__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4uXbF8bt-SQ__%231_label_B4-0-0.mp4,1,3
v=4xBNjEbLekg__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D4xBNjEbLekg__%231_label_B4-0-0.mp4,1,3
v=5BBoVfKOyeM__#00-01-40_00-02-59_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5BBoVfKOyeM__%2300-01-40_00-02-59_label_B6-0-0.mp4,1,5
v=5BBoVfKOyeM__#00-03-02_00-03-52_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5BBoVfKOyeM__%2300-03-02_00-03-52_label_B6-0-0.mp4,1,5
v=5BEugKgdrxU__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5BEugKgdrxU__%231_label_A.mp4,0,0
v=5Ef6_XODxHg__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Ef6_XODxHg__%231_label_B4-0-0.mp4,1,3
v=5OGEr2Q-75M__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5OGEr2Q-75M__%231_label_B4-0-0.mp4,1,3
v=5Rh7DIBWKBk__#00-00-30_00-01-45_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rh7DIBWKBk__%2300-00-30_00-01-45_label_B6-0-0.mp4,1,5
v=5Rh7DIBWKBk__#00-02-10_00-03-45_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rh7DIBWKBk__%2300-02-10_00-03-45_label_B6-0-0.mp4,1,5
v=5Rh7DIBWKBk__#00-04-00_00-05-47_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rh7DIBWKBk__%2300-04-00_00-05-47_label_B6-0-0.mp4,1,5
v=5Rh7DIBWKBk__#00-07-03_00-07-20_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rh7DIBWKBk__%2300-07-03_00-07-20_label_B6-0-0.mp4,1,5
v=5Rh7DIBWKBk__#00-07-40_00-09-10_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rh7DIBWKBk__%2300-07-40_00-09-10_label_B6-0-0.mp4,1,5
v=5Rtsav021Rs__#00-00-00_00-03-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rtsav021Rs__%2300-00-00_00-03-00_label_A.mp4,0,0
v=5Rtsav021Rs__#00-03-00_00-06-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rtsav021Rs__%2300-03-00_00-06-00_label_A.mp4,0,0
v=5Rtsav021Rs__#00-06-00_00-09-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rtsav021Rs__%2300-06-00_00-09-00_label_A.mp4,0,0
v=5Rtsav021Rs__#00-09-00_00-12-30_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Rtsav021Rs__%2300-09-00_00-12-30_label_A.mp4,0,0
v=5TPecJ1aUs8__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5TPecJ1aUs8__%231_label_A.mp4,0,0
v=5Tnl7_8RqlA__#00-01-00_00-02-45_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-01-00_00-02-45_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-03-00_00-04-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-03-00_00-04-09_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-04-10_00-06-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-04-10_00-06-09_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-06-10_00-07-19_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-06-10_00-07-19_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-07-22_00-08-19_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-07-22_00-08-19_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-08-35_00-10-25_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-08-35_00-10-25_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-13-00_00-14-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-13-00_00-14-09_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-14-10_00-16-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-14-10_00-16-09_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-16-10_00-17-19_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-16-10_00-17-19_label_B6-0-0.mp4,1,5
v=5Tnl7_8RqlA__#00-17-22_00-18-19_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5Tnl7_8RqlA__%2300-17-22_00-18-19_label_B6-0-0.mp4,1,5
v=5W5-zw0wVhE__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5W5-zw0wVhE__%231_label_A.mp4,0,0
v=5XUHlSWG92I__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5XUHlSWG92I__%231_label_A.mp4,0,0
v=5ZzZKy99v6k__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5ZzZKy99v6k__%231_label_B4-0-0.mp4,1,3
v=5ai3CphP7Mo__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5ai3CphP7Mo__%231_label_G-0-0.mp4,1,6
v=5dRZK_P5D3c__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5dRZK_P5D3c__%231_label_A.mp4,0,0
v=5eN8R6C7AZg__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5eN8R6C7AZg__%231_label_A.mp4,0,0
v=5fyaGMyzh-4__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5fyaGMyzh-4__%231_label_B1-0-0.mp4,1,1
v=5gCHS7CsjsE__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5gCHS7CsjsE__%231_label_B4-0-0.mp4,1,3
v=5gOoBB_BxRM__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5gOoBB_BxRM__%231_label_B4-0-0.mp4,1,3
v=5j1wLNnUFhY__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5j1wLNnUFhY__%231_label_A.mp4,0,0
v=5plpAWiJ9VA__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5plpAWiJ9VA__%231_label_B4-0-0.mp4,1,3
v=5vF4si3hoRA__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5vF4si3hoRA__%231_label_B4-0-0.mp4,1,3
v=5wHHm-dCFyo__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5wHHm-dCFyo__%231_label_B4-0-0.mp4,1,3
v=5yOKW0R7qhg__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D5yOKW0R7qhg__%231_label_A.mp4,0,0
v=6AcZvntrYL8__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6AcZvntrYL8__%231_label_A.mp4,0,0
v=6AdDLhPwpp4__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6AdDLhPwpp4__%231_label_B4-0-0.mp4,1,3
v=6BKWQCVkTKw__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6BKWQCVkTKw__%231_label_A.mp4,0,0
v=6FnL9s4SaAc__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6FnL9s4SaAc__%231_label_G-0-0.mp4,1,6
v=6IiAgbi5t_Q__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6IiAgbi5t_Q__%231_label_B1-0-0.mp4,1,1
v=6Jr-XTGY81E__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6Jr-XTGY81E__%231_label_A.mp4,0,0
v=6QGDA-AS-Ac__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6QGDA-AS-Ac__%231_label_G-0-0.mp4,1,6
v=6R5hQkU83p4__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6R5hQkU83p4__%231_label_A.mp4,0,0
v=6WkKb8Mu89Q__#00-00-35_00-02-30_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6WkKb8Mu89Q__%2300-00-35_00-02-30_label_B6-0-0.mp4,1,5
v=6aQoC1M-jEY__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6aQoC1M-jEY__%231_label_B4-0-0.mp4,1,3
v=6braXHvzJVc__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6braXHvzJVc__%231_label_A.mp4,0,0
v=6fDDTbiBSZc__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6fDDTbiBSZc__%231_label_G-0-0.mp4,1,6
v=6iCFrgU0HDA__#00-01-50_00-03-22_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6iCFrgU0HDA__%2300-01-50_00-03-22_label_G-0-0.mp4,1,6
v=6mTIikv5iwU__#1_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6mTIikv5iwU__%231_label_B6-0-0.mp4,1,5
v=6nwNVRG_0Zk__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6nwNVRG_0Zk__%231_label_A.mp4,0,0
v=6pNGAwElTF4__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6pNGAwElTF4__%231_label_A.mp4,0,0
v=6pvpdmz8qmI__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6pvpdmz8qmI__%231_label_G-0-0.mp4,1,6
v=6s0JhcWxNKU__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6s0JhcWxNKU__%231_label_A.mp4,0,0
v=6vuW7zkarfs__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6vuW7zkarfs__%231_label_A.mp4,0,0
v=6x4wLMqYIKM__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6x4wLMqYIKM__%231_label_G-0-0.mp4,1,6
v=6zgfkDulVxk__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D6zgfkDulVxk__%231_label_A.mp4,0,0
v=7CkLX_Eho24__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7CkLX_Eho24__%231_label_B1-0-0.mp4,1,1
v=7Ckf5ZG2H3k__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7Ckf5ZG2H3k__%231_label_A.mp4,0,0
v=7CrWzCwj_Gw__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7CrWzCwj_Gw__%231_label_A.mp4,0,0
v=7EGsd9BtaoA__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7EGsd9BtaoA__%231_label_A.mp4,0,0
v=7EIlRGuV9VA__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7EIlRGuV9VA__%231_label_A.mp4,0,0
v=7G4IvR1vQ7M__#00-00-00_00-00-45_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7G4IvR1vQ7M__%2300-00-00_00-00-45_label_B1-0-0.mp4,1,1
v=7JBlGKPgKrU__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7JBlGKPgKrU__%231_label_B4-0-0.mp4,1,3
v=7JKWRE9yx5M__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7JKWRE9yx5M__%231_label_B4-0-0.mp4,1,3
v=7JbMKIHOVaY__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7JbMKIHOVaY__%231_label_A.mp4,0,0
v=7JhY_W1CEnQ__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7JhY_W1CEnQ__%231_label_A.mp4,0,0
v=7NuWGTbPcEA__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7NuWGTbPcEA__%231_label_A.mp4,0,0
v=7OM8znTZYkk__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7OM8znTZYkk__%231_label_B4-0-0.mp4,1,3
v=7PXpgxmogSc__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7PXpgxmogSc__%231_label_B4-0-0.mp4,1,3
v=7QOdBpDrmKk__#00-00-00_00-00-51_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-00-00_00-00-51_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-03-00_00-04-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-03-00_00-04-09_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-04-10_00-06-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-04-10_00-06-09_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-06-10_00-07-19_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-06-10_00-07-19_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-07-22_00-08-19_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-07-22_00-08-19_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-08-35_00-10-25_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-08-35_00-10-25_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-11-00_00-12-45_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-11-00_00-12-45_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-13-00_00-14-09_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-13-00_00-14-09_label_B6-0-0.mp4,1,5
v=7QOdBpDrmKk__#00-14-10_00-14-49_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7QOdBpDrmKk__%2300-14-10_00-14-49_label_B6-0-0.mp4,1,5
v=7Qw-QPZZrAk__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7Qw-QPZZrAk__%231_label_G-0-0.mp4,1,6
v=7W1M7Pex4pk__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7W1M7Pex4pk__%231_label_A.mp4,0,0
v=7WO1qIXLan4__#1_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7WO1qIXLan4__%231_label_B1-0-0.mp4,1,1
v=7WukOSs0n5c__#1_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7WukOSs0n5c__%231_label_G-0-0.mp4,1,6
v=7YvFzEgLiMk__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7YvFzEgLiMk__%231_label_A.mp4,0,0
v=7_1PfqGVSg0__#00-00-00_00-03-08_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7_1PfqGVSg0__%2300-00-00_00-03-08_label_B2-G-0.mp4,1,2;6
v=7_9OJnRnZjU__#1_label_B4-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/v%3D7_9OJnRnZjU__%231_label_B4-0-0.mp4,1,3
